instance,feat_n,feat_k_min,feat_capacity,feat_dist_mean,feat_dist_sd,feat_dist_CV,feat_dist_min,feat_dist_max,feat_dist_range,feat_dist_median,feat_dist_skew,feat_dist_kurt,feat_dist_lt_mean,feat_dist_distinct,feat_dist_mode_freq,feat_dist_mode_value,feat_dist_mode_quantity,feat_norm_dist_mean,feat_norm_dist_sd,feat_norm_dist_CV,feat_norm_dist_min,feat_norm_dist_max,feat_norm_dist_range,feat_norm_dist_median,feat_norm_dist_skew,feat_norm_dist_kurt,feat_depot_dist_mean,feat_depot_dist_sd,feat_depot_dist_CV,feat_depot_dist_min,feat_depot_dist_max,feat_depot_dist_range,feat_depot_dist_median,feat_depot_dist_skew,feat_depot_dist_kurt,feat_depot_coord_X,feat_depot_coord_Y,feat_depot_nn_mean,feat_depot_nn_sd,feat_depot_nn_CV,feat_dist_centroid_mean,feat_dist_centroid_sd,feat_dist_centroid_CV,feat_dist_centroid_min,feat_dist_centroid_max,feat_dist_centroid_range,feat_dist_centroid_median,feat_dist_centroid_skew,feat_dist_centroid_kurt,feat_centroid_coord_X,feat_centroid_coord_Y,feat_depot_centroid_dist,feat_demand_mean,feat_demand_sd,feat_demand_CV,feat_demand_min,feat_demand_max,feat_demand_range,feat_demand_median,feat_demand_to_capacity,feat_min_vehicles_gap,feat_customers_to_vehicle,feat_nn_dist_mean,feat_nn_dist_sd,feat_nn_dist_CV,feat_nn_dist_min,feat_nn_dist_max,feat_nn_dist_range,feat_nn_dist_median,feat_nn_dist_skew,feat_nn_dist_kurt,feat_nn_depot_prop,feat_nn_angle_mean,feat_nn_angle_sd,feat_nn_angle_CV,feat_nn_angle_min,feat_nn_angle_max,feat_nn_angle_range,feat_nn_angle_median,feat_mst_dists_mean,feat_mst_dists_sd,feat_mst_dists_CV,feat_mst_dists_min,feat_mst_dists_max,feat_mst_dists_range,feat_mst_dists_median,feat_mst_dist_len,feat_mst_dist_sum,feat_mst_degree_mean,feat_mst_degree_sd,feat_mst_degree_CV,feat_mst_degree_min,feat_mst_degree_max,feat_mst_degree_range,feat_mst_degree_median,feat_rect_area,feat_chull_area,feat_chull_perimeter,feat_chull_points_frac,feat_chull_depot,feat_chull_edges_mean,feat_chull_edges_sd,feat_chull_edges_CV,feat_cluster_count,feat_cluster_outlier_prop,feat_cluster_count_rel_vehicle,feat_cluster_count_rel_nodes,feat_cluster_core_prop,feat_cluster_edge_prop,feat_cluster_size_mean,feat_cluster_size_sd,feat_cluster_size_CV,feat_cluster_centroid_dist_mean,feat_cluster_centroid_dist_sd,feat_cluster_centroid_dist_CV,feat_cluster_centroid_dist_min,feat_cluster_centroid_dist_max,feat_cluster_centroid_dist_range,feat_cluster_centroid_dist_median,perf_ortools,perf_LKH3,perf_HILS,perf_KGLS,perf_SISR,perf_FILO,perf_HGS-2012,perf_HGS-CVRP
X-n336-k84,335,84,203,524.7344486210096,250.0608532743909,0.4765474306700184,1.4142135623730951,1355.5386383279526,1354.1244247655795,513.522151420949,0.2164719159884876,-0.6295124192115136,0.5159174188935561,3.57493967289302e-05,10,329.8,1,525.259708329339,250.3111644388297,0.4765474306700183,1.4156291915646595,1356.8955338618146,1355.47990467025,514.0361876085575,0.2164719159884872,-0.6295124192115122,781.8676316627153,288.31155788021573,0.3687472740968877,50.170026370937606,1405.033545652756,1354.8635192818183,814.7188901535769,-0.375336423789512,-0.4672962723679026,0.0,0.0,380.070184635823,137.4435851515574,0.3616268539539705,382.2983818359575,150.39735277569332,0.3934030587663543,14.39314935371339,680.4827362290109,666.0895868752975,403.9743302932581,-0.2921271667860367,-0.7307617781973117,522.7077824092754,502.439753186022,725.0304347907424,0.2488199397103154,0.1445475023773994,0.5809321493514006,0.0049261083743842,0.4926108374384236,0.4876847290640394,0.2512315270935961,0.9923176167018531,0.0,3.988095238095238,26.775469335610588,15.37470940080554,0.574208773265372,1.4156291915646595,76.1353228020277,74.71969361046304,24.34353268910926,0.8790155544696407,0.2945082383033011,0.0,1.4489589559411198,0.9490792534970098,0.6550076864534573,0.0055927828499622,3.125492837189538,3.119900054339576,1.3204507331303192,36.49695484258702,18.182336684005776,0.4981877738136509,1.4156291915646595,81.48172742730219,80.06609823573753,34.16626259434637,335,0.0002061969283183,1.994047619047619,0.7028600061239911,0.3524790478472552,1,4,3,2.0,1000000.0,970877.7846915984,3865.634121591024,0.0327380952380952,True,351.42128378100205,321.304094359168,0.9142989033054628,23,0.2537313432835821,0.2738095238095238,0.0686567164179104,0.5194029850746269,0.226865671641791,10.869565217391305,8.39929783724748,0.7727354010267681,66.20929809299075,41.44178920410901,0.6259209868967973,1.727877302101393,238.56164198671533,236.83376468461395,57.884494938077566,143294.8,140226.2,139560.0,140831.3,139429.8,139585.7,139437.1,139273.5
X-n344-k43,343,43,61,521.8973765874628,257.2678395935786,0.4929471791480908,1.0,1357.6811113070698,1356.6811113070698,517.7576653223011,0.1187476074505584,-0.7881854487936693,0.5055154894037815,3.40988525736109e-05,9,264.545,2,523.4677799272446,258.0419654900488,0.4929471791480907,1.0030090270812435,1361.766410538686,1360.7634015116048,519.3156121587774,0.1187476074505574,-0.7881854487936688,386.3441878545364,148.85445882715814,0.3852897584762005,32.79394729041488,686.182073076771,653.3881257863561,406.4662370702534,-0.3954536622506249,-0.600193095270225,500.50150451354057,500.50150451354057,122.29988092405922,46.66128862819242,0.3815317584582624,386.3836555064833,143.22447243823913,0.3706794280687059,40.476891385279295,705.1219810033068,664.6450896180276,405.89020923237206,-0.3787454067922885,-0.5780470491850838,460.33143161262194,501.0190922622096,40.17340729814549,0.1243607513262916,0.0271560765220512,0.2183653301579089,0.081967213114754,0.1639344262295081,0.081967213114754,0.1311475409836065,0.9919939001143728,0.0,7.976744186046512,27.03250402952157,16.883780726569427,0.62457331766717,1.0030090270812435,106.47024681817932,105.46723779109809,24.20760401327996,1.3326381374955336,2.8181971530500487,0.0,1.5147502900794363,0.8920654705344153,0.5889191613804766,0.041979743836773,3.120627983640034,3.078648239803261,1.4525420841635168,34.44676761005764,19.819272685408013,0.5753594331336115,1.0030090270812435,106.47024681817932,105.46723779109809,31.479147094233127,343,0.0001915852201821,1.994186046511628,0.6424615907735292,0.3221673283179213,1,4,3,2.0,993981.9458375124,970646.6440444704,3826.796171603845,0.0290697674418604,False,382.67961716038457,263.8959537962403,0.6896002346674217,11,0.2565597667638484,0.2558139534883721,0.032069970845481,0.6297376093294461,0.1137026239067054,23.181818181818183,31.762808960446986,1.3701603865290857,104.8252337732048,70.31385520646931,0.6707722241630982,3.3735265915431323,298.2248418040779,294.8513152125348,84.35830206903638,44036.4,42625.4,42307.5,42350.5,42122.7,42174.2,42086.0,42075.6
X-n351-k40,350,40,436,318.2094921600035,189.44540149384628,0.5953480526551624,1.0,1091.8946835661395,1090.8946835661395,289.3371735536241,0.4629083513362104,-0.6481188314035045,0.5460499386000819,3.274662300450266e-05,14,114.62,3,318.2094921600035,189.44540149384628,0.5953480526551624,1.0,1091.8946835661395,1090.8946835661395,289.3371735536241,0.4629083513362104,-0.6481188314035045,247.04402836637917,110.1361471346012,0.4458158647383436,9.486832980505138,617.8745827431325,608.3877497626273,252.50224772569123,0.0958062136861609,-0.3729642901923973,500.0,500.0,68.24873218293689,20.51427686811683,0.3005810688633668,235.8638948716053,112.89694221413818,0.4786529208957338,2.0834292767023443,618.5053902921203,616.421961015418,243.86005528680624,0.0501914243745491,-0.4424971720016741,537.9657142857143,557.8085714285714,69.16087327265855,0.1134796854521625,0.0648883186943011,0.5718055917739998,0.0022935779816513,0.2293577981651376,0.2270642201834862,0.1135321100917431,0.992947247706422,0.0,8.75,18.409420119901256,21.90712922037104,1.1899956151627304,1.0,217.46953809671828,216.46953809671828,12.16552506059644,4.712389542896268,32.68196620481368,0.0028571428571428,1.442605557543741,0.8873568421847896,0.6151070454044637,0.0,3.141592653589793,3.141592653589793,1.40564764938027,22.537478003970023,22.64721552277129,1.004869112630168,1.0,217.46953809671828,216.46953809671828,16.446820984663685,350,0.0002020406944933,1.9943019943019944,0.6404872699652007,0.3211586167968363,1,3,2,2.0,811000.0,570639.0,2891.351741013645,0.0256410256410256,False,321.26130455707164,140.17234144223872,0.4363187830401693,1,0.1,0.025,0.0028571428571428,0.8514285714285714,0.0485714285714285,315.0,0.0,0.0,221.38200743823688,106.20996632324878,0.4797588004204912,1.9212251487159235,457.3561104227129,455.43488527399694,232.5535794103119,27433.6,26266.6,26134.7,26190.7,25976.5,25994.5,25972.8,25943.6
X-n359-k29,358,29,68,482.592346514961,236.6652319380064,0.490404030745791,1.0,1342.1363567089595,1341.1363567089595,472.75892376559113,0.2131453334439303,-0.5785788844543269,0.5146550240207814,3.129743517518739e-05,10,365.998,5,482.592346514961,236.6652319380064,0.490404030745791,1.0,1342.1363567089595,1341.1363567089595,472.75892376559113,0.2131453334439303,-0.5785788844543269,751.1862259599352,263.9133137382286,0.3513287446145272,44.04543109109048,1385.9473294465415,1341.901898355451,786.2234995433008,-0.3266642337532631,-0.2815573709859342,0.0,0.0,216.4070603972208,81.1545018822178,0.3750085682660104,353.98450915737874,136.91008001826134,0.386768563246343,23.723607577805875,686.663794806749,662.9401872289432,344.33763682335973,0.1149731325611881,-0.576701801699715,511.9329608938547,477.29050279329607,699.9154095361998,0.0799375616168255,0.0415656223250717,0.5199761099082972,0.0147058823529411,0.1470588235294117,0.1323529411764706,0.0735294117647058,0.986815415821501,0.0,12.344827586206897,24.9414119353414,15.6014447826702,0.6255237202735631,1.0,104.35516278555652,103.35516278555652,22.20360331117452,1.1805674472255416,2.137566268251253,0.0,1.5458692413930488,0.91525941183336,0.5920678071119266,0.0,3.113454386848879,3.113454386848879,1.5562106513246192,33.002039063090145,19.28822979798107,0.5844556986647909,1.0,108.0,107.0,29.571509917171248,358,0.0001898984361226,1.994428969359332,0.6591732348857511,0.3305072504524925,1,4,3,2.0,998000.0,961298.5,3820.190356586144,0.0362116991643454,True,293.86079666047266,200.81024690736132,0.683351604533278,19,0.1731843575418994,0.6551724137931034,0.053072625698324,0.6703910614525139,0.1564245810055866,15.578947368421051,20.56905132902773,1.3203107272011043,76.71686226403429,46.99341258300751,0.6125564992644198,0.465109159888562,208.9748837559584,208.50977459606983,67.9892174125186,53858.4,52128.4,52089.2,51901.3,51549.8,51598.3,51653.8,51620.0
X-n367-k17,366,17,218,389.706151947968,209.8114545160279,0.5383837372524751,1.0,1070.945843635429,1069.945843635429,395.4642841016114,0.0689694447087193,-1.0266603581948976,0.4929860019462534,2.9942360955161315e-05,16,92.2,1,422.2168493477443,227.3146852828038,0.538383737252475,1.0834236186348862,1160.2880212734872,1159.2045976548525,428.4553457222225,0.0689694447087188,-1.0266603581948974,538.5941180124786,155.13735915958577,0.2880413171463403,62.62338468740379,946.2314492515212,883.6080645641173,552.5952311859517,-0.1901491273804799,-0.4838527360059697,921.9934994582884,262.18851570964245,224.0993062869873,50.73065550612464,0.2263757811064246,326.13560217558467,91.05471783127848,0.2791928180298957,60.55166489664354,613.7110245589598,553.1593596623163,327.1284105172636,0.0586534916930717,-0.0455912976108123,540.9540048191631,495.2222794522491,446.6495623180268,0.0457086278638391,0.0794035704043772,1.7371681040374147,0.0045871559633027,0.4449541284403669,0.4403669724770642,0.0275229357798165,0.9840798704803022,0.0,21.529411764705884,20.279976044796665,16.752267463008216,0.8260496672187356,1.0834236186348862,156.8084931863976,155.72506956776272,16.395174377488143,2.585370453629376,12.745644026094016,0.0027322404371584,1.4853905386649582,0.90926861937947,0.6121411142127672,0.0,3.141592653589793,3.141592653589793,1.4464413322481404,25.317541931056425,19.41494830246439,0.7668575549448793,1.0834236186348862,156.8084931863976,155.72506956776272,20.82597875079626,366,0.0001631428527594,1.994550408719346,0.6602557113779403,0.331029844365716,1,4,3,2.0,968698.09573333,708635.9309285164,3129.7907864616386,0.0408719346049046,True,208.6527190974425,146.00939403426312,0.6997723042663803,4,0.1038251366120218,0.2352941176470588,0.0109289617486338,0.8333333333333334,0.0628415300546447,82.0,78.3198569968051,0.955120207278111,153.62843989741663,58.53476361918372,0.3810151535631654,7.588800501691097,329.1435535893984,321.5547530877073,152.4912243820205,23874.0,23080.4,22985.5,22944.7,22836.1,22818.6,22814.0,22814.0
X-n376-k94,375,94,4,525.0696579112795,250.5951675912292,0.477260804953182,2.23606797749979,1376.152607816444,1373.9165398389443,515.2484837435235,0.1700125732001623,-0.6915106417456016,0.5141105169340463,2.85204991087344e-05,10,387.25,2,525.595253164444,250.84601360483407,0.4772608049531821,2.238306283783573,1377.5301379543985,1375.2918316706148,515.7642479915149,0.1700125732001614,-0.691510641745603,745.2604447779564,286.7331475033712,0.3847422059127271,53.90555362497001,1368.5763147363707,1314.670761111401,791.0745680056455,-0.2845928585227142,-0.5595312335235421,0.0,0.0,353.4482598225323,131.44895765336258,0.3719043848719572,384.7915907159523,145.15593661960952,0.3772326114235734,17.347040401797464,715.1416292905474,697.7945888887499,405.09875854579786,-0.3651262469434225,-0.5148146022512781,499.6836836836838,467.7717717717719,684.4663718592743,0.25,0.0,0.0,0.25,0.25,0.0,0.25,0.9973404255319148,0.0,3.98936170212766,25.67531902817329,15.272378533772056,0.5948272158571356,2.238306283783573,89.0890890890891,86.85078280530553,22.82633483681958,1.053131934604273,1.5314512497047463,0.0026666666666666,1.4795804037624825,0.9168758701402764,0.6196864109640253,0.0173643905752804,3.1324604873703725,3.1150960967950923,1.427808414128532,33.65752466218555,17.501615129541502,0.5199911551785827,2.238306283783573,104.79959411609796,102.56128783231438,32.047668856020266,375,0.0001699333036684,1.9946808510638296,0.6723833476738273,0.3370881849671454,1,4,3,2.0,998998.998998999,977633.2889446,3889.889670998887,0.0345744680851063,True,299.22228238452976,236.19986294057503,0.7893792569800507,26,0.1786666666666666,0.2765957446808511,0.0693333333333333,0.6026666666666667,0.2186666666666666,11.846153846153848,12.963535568581197,1.094324431113997,76.79884016599937,58.75451881595627,0.7650443507865404,2.1394043000413308,288.83990885117043,286.7005045511291,57.29831177613943,148775.7,147950.1,147713.4,147854.1,147763.5,147717.0,147719.0,147714.5
X-n384-k52,383,52,564,513.741715322361,243.15102851114855,0.4732943057944535,3.1622776601683795,1389.5959844501567,1386.4337067899885,505.40478826382326,0.1888588645160019,-0.6473793781592927,0.5116536574029773,2.7339958716662336e-05,10,440.96,1,514.7712578380371,243.6383051213914,0.4732943057944535,3.168614889948276,1392.380745942041,1389.2121310520924,506.417623510845,0.1888588645160016,-0.647379378159294,540.8948202146345,251.603942065386,0.4651624172802137,3.612776829122233,1037.1806360090616,1033.5678591799394,543.1508735464312,-0.0497201625361327,-0.9558278651548732,50.1002004008016,570.1402805611222,148.38006795347508,67.3766193728141,0.4540813351961815,377.6734859707265,138.25281767699926,0.366064399044722,45.42800926431121,711.5336150333699,666.1056057690587,397.02563165200746,-0.2367564605483282,-0.4745467759126174,484.0595028176459,493.9827435549949,440.5912466186247,0.1349786122993166,0.02533794212028,0.1877181998588995,0.0886524822695035,0.1773049645390071,0.0886524822695035,0.1365248226950354,0.994169394435352,0.0,7.365384615384615,27.008938945592536,13.996145840641269,0.5182042089411748,3.168614889948276,95.63234599348942,92.46373110354116,26.377538608066907,0.97178980132803,2.4239718982965384,0.0052219321148825,1.5407051792942683,0.8834434454624296,0.5734020092455958,0.010072406981321,3.1284162566034577,3.1183438496221365,1.5120606570787365,34.97009469809192,15.92320730786206,0.4553378378106274,3.168614889948276,95.63234599348942,92.46373110354116,34.02390149569067,383,0.0001768628095756,1.9947916666666667,0.6731254513564978,0.3374414795311947,1,4,3,2.0,997995.9919839678,973362.0547708644,3858.212363189022,0.0338541666666666,False,296.7855663991556,230.30200840449425,0.7759878999464359,32,0.195822454308094,0.6153846153846154,0.0835509138381201,0.5718015665796344,0.2323759791122715,9.625,7.321842322803735,0.7607108906809076,59.035445312926605,39.530700147976376,0.6696095868920395,3.640892247933031,246.31716033359655,242.67626808566357,51.651488436833816,69022.0,66625.8,66407.8,66443.0,66113.6,66107.7,66163.7,66049.1
X-n393-k38,392,38,78,459.7635956943102,256.0586569370134,0.5569354758293279,1.4142135623730951,1336.5582665937166,1335.1440530313434,425.3933473365667,0.4545302159835563,-0.5321455482769393,0.5463750717678376,2.6097395479931106e-05,11,186.66,4,461.1470368047242,256.82914437012374,0.556935475829328,1.418468969280938,1340.580006613557,1339.1615376442762,426.67336743888336,0.4545302159835581,-0.5321455482769379,390.8503768170879,151.74235211645353,0.3882364227256884,32.11195705833926,697.9386261630814,665.8266691047421,407.1345710569312,-0.4086493239526821,-0.6191790054915902,499.4984954864594,499.4984954864594,103.66148190350266,33.163877648647464,0.3199247882595326,335.1870049701266,163.1048476575373,0.4866085058162501,37.30737785439948,820.3100016355444,783.0026237811448,318.5372906752207,0.5780420116295374,0.03233074861987,367.5669866743089,638.8911632857752,191.92769173222757,0.0954670329670329,0.0222517579936578,0.2330831628688189,0.0641025641025641,0.1282051282051282,0.0641025641025641,0.0897435897435897,0.9848178137651822,0.0,10.31578947368421,23.851139884935098,16.301113065117946,0.6834521596770344,1.418468969280938,97.49330295063484,96.0748339813539,19.29326385323104,1.4018385098517203,2.4078574900875003,0.0025510204081632,1.5685401511890282,0.9333768384373942,0.5950608517925728,0.0048308802939571,3.141592653589793,3.136761773295836,1.6252877830356278,30.62271814696269,20.29054408917407,0.6625977482402745,1.418468969280938,127.52422596271845,126.10575699343752,25.883900175391872,392,0.0001691020247113,1.994910941475827,0.6952946578823795,0.3485341843721621,1,4,3,2.0,982002.1750306084,957054.2117827908,3795.182052955506,0.0330788804071246,False,291.9370809965774,298.4465484562454,1.0222975013569595,15,0.2193877551020408,0.3947368421052631,0.0382653061224489,0.6505102040816326,0.1301020408163265,20.4,49.743073219628606,2.438385942138657,127.76686545438402,85.68869519139606,0.6706644550342286,5.465657881735709,432.9254960038448,427.4598381221091,117.9437336653328,40785.6,38694.9,38515.7,38466.4,38384.5,38299.3,38281.4,38260.0
X-n401-k29,400,29,745,464.2186370180985,255.9345222447295,0.5513232383101228,2.0,1125.9080779530805,1123.9080779530805,465.9924891900936,0.0858779749572783,-1.0542892331240643,0.4975438596491228,2.506265664160401e-05,14,87.6375,4,464.2186370180985,255.9345222447295,0.5513232383101228,2.0,1125.9080779530805,1123.9080779530805,465.9924891900936,0.0858779749572783,-1.0542892331240643,944.7829972554644,249.4733314344064,0.2640535786091735,439.1821945388952,1387.3896352503143,948.2074407114192,894.7743452102254,0.0623797413055975,-1.3802700440132702,0.0,0.0,555.4921753404,47.26296608526057,0.0850830456005942,346.86943447359295,140.82277857459647,0.4059820917582672,28.186795889210217,671.1043513958914,642.9175555066812,342.8935014694363,0.3304858889879806,-0.4437292687062584,610.5625,664.7675,902.6086613048316,0.0713926174496644,0.0388649679354641,0.5443835696718364,0.0013422818791946,0.1342281879194631,0.1328859060402684,0.0751677852348993,0.984725757926406,0.0,13.79310344827586,19.673856139232036,26.33496548425102,1.3385767029035012,2.0,439.1821945388952,437.1821945388952,15.132745950421556,10.69816543474831,159.71384254809942,0.0,1.5354814406459367,0.9220600791415628,0.6005022625045056,0.0,3.141592653589793,3.141592653589793,1.5381991816769438,24.830144531990644,27.60292416611789,1.1116698950565855,2.0,439.1821945388952,437.1821945388952,19.4164878389476,400,0.0001327014733611,1.9950124688279305,0.6736768225129627,0.3376805072846225,1,4,3,2.0,992000.0,873086.5,3609.040561628119,0.0349127182044887,True,257.7886115448656,218.6736715174308,0.8482673854635071,10,0.1025,0.3448275862068966,0.025,0.81,0.0874999999999999,35.9,50.41517628651118,1.4043224592342949,94.34097794617684,52.06427132646585,0.5518733477213839,3.2009346978488917,239.03323726902408,235.8323025711752,95.71447800816048,68249.2,66813.6,66729.5,66501.9,66239.5,66259.8,66305.3,66252.5
X-n411-k19,410,19,216,439.0796285904513,258.3378008495528,0.5883620738199078,1.0,1228.7737790171143,1227.7737790171143,430.669246638299,0.2906653167207583,-0.8539485581122404,0.5097978412546962,2.385353926888902e-05,18,68.88,1,439.0796285904513,258.3378008495528,0.5883620738199078,1.0,1228.7737790171143,1227.7737790171143,430.669246638299,0.2906653167207583,-0.8539485581122404,345.011670479404,208.8041932899101,0.6052090730721382,19.235384061671343,814.3279437671288,795.0925597054575,344.1002760548114,0.1545319909931772,-1.3096486832601315,175.0,821.0,43.65723526071848,10.770012897454286,0.2466947994561816,326.0994152475368,152.01099294474534,0.4661492349790209,17.233408681306162,658.4805904016857,641.2471817203796,309.619823996539,0.0774121234896776,-0.9498138490735032,250.2951219512195,655.1243902439024,182.16496178356084,0.0440492321589882,0.0807735722295413,1.8337112424117363,0.0046296296296296,0.4629629629629629,0.4583333333333333,0.0231481481481481,0.9505360623781676,0.0,21.57894736842105,16.86699320321805,15.49996986545591,0.9189527545726806,1.0,129.07362240210043,128.07362240210043,13.152946437965904,3.556219258121439,17.43024855669647,0.0,1.518218834470902,0.8863183853380479,0.5837882953460587,0.0077779966810909,3.141592653589793,3.133814656908702,1.4244399929416771,21.17444329763654,18.27664175832104,0.8631462703135647,1.0,159.13830462839547,158.13830462839547,16.446820984663685,410,0.000117457266642,1.9951338199513384,0.6727042922542426,0.3371725172152362,1,4,3,2.0,831198.0,622354.9999999999,3145.257385219293,0.0364963503649635,False,209.6838256812862,177.16026618383322,0.844892378361658,2,0.0756097560975609,0.1052631578947368,0.0048780487804878,0.8926829268292683,0.0317073170731707,189.5,116.5,0.6147757255936676,217.1715798477768,131.1499883995503,0.603900328447571,10.18613768803539,520.4376670112732,510.2515293232378,184.88346236454356,20810.6,20057.0,19970.8,19924.8,19776.7,19776.9,19723.8,19720.3
X-n420-k130,419,130,18,479.9828312911018,261.73924599479545,0.5453096005345551,1.0,1316.6335860823235,1315.6335860823235,483.20285595182486,0.1022930971570044,-0.9893207497226824,0.4961003071793173,2.283861095568168e-05,15,77.195,2,481.4271126289888,262.5268264742181,0.5453096005345551,1.0030090270812435,1320.5953721989206,1319.5923631718397,484.6568264311183,0.1022930971570041,-0.9893207497226816,381.2559454310816,127.01250905056996,0.3331423695096962,44.78859290223893,692.26517560867,647.476582706431,386.0386167853866,-0.2878071328030822,-0.2947831514577039,499.4984954864594,499.4984954864594,231.9830362461124,74.05053012705831,0.3192066597856646,359.5479853237145,143.91881206820543,0.4002770643774569,45.01225438921234,736.8912664747312,691.8790120855189,341.8623054769971,0.2333633728601163,-0.7710414544001516,575.0856387779088,423.42301367108536,107.24222659196988,0.3082736674622116,0.1588076125659926,0.515151403859233,0.0555555555555555,0.5555555555555556,0.5,0.2777777777777778,0.9935897435897436,0.0,3.223076923076923,22.25296444747553,16.619650664488457,0.7468510860077279,1.0030090270812435,90.78201403398003,89.77900500689879,17.227023065329554,1.2423568695741316,1.5327202888713662,0.0023866348448687,1.527730853905126,0.8891626227308334,0.5820152289639177,0.0139851021648766,3.139228591800013,3.1252434896351367,1.5086970703355995,29.065697226566,20.069053416353235,0.69047211425605,1.0030090270812435,106.36152891920403,105.3585198921228,24.589068549912263,419,0.0001438902705253,1.9952380952380957,0.6831134539223372,0.3423718981472334,1,4,3,2.0,996990.9729187564,947017.5823357736,3716.823957712057,0.0333333333333333,False,265.48742555086125,211.9107248556699,0.7981949593882846,15,0.2410501193317422,0.1153846153846153,0.035799522673031,0.6443914081145584,0.1145584725536993,21.2,46.25177474072392,2.181687487769996,91.85240018557089,63.25462012968809,0.6886550596597777,2.157052474183196,277.9896269516436,275.83257447746035,75.19458770717384,111594.0,108574.8,107838.0,108295.3,107853.4,107923.5,107843.3,107839.8
X-n429-k61,428,61,536,530.6515699607589,250.79510669792535,0.4726172895643584,1.0,1340.5767415556634,1339.5767415556634,525.5501878949141,0.1250808996653448,-0.7218670271984959,0.5069710433583576,2.1887106305675328e-05,10,461.058,5,532.7827007638141,251.80231596177248,0.4726172895643585,1.004016064257028,1345.9605838912282,1344.9565678269712,527.6608312197932,0.125080899665346,-0.721867027198495,457.851180601421,192.73544513809676,0.4209565319563546,9.091752146724314,898.8831960522785,889.7914439055543,456.1432913229513,0.0948324977084538,-0.7497244021826157,237.95180722891564,446.7871485943775,169.89028265816964,51.51012189746088,0.3031963988258387,392.8399071715203,137.48466796102392,0.3499763273821258,38.287010535827605,682.2090559792687,643.9220454434411,401.6488826336644,-0.3891787725893211,-0.3011066115702863,501.133036820178,512.2475884847803,271.19997935068835,0.140627179522946,0.0263207677174797,0.1871670028992155,0.0932835820895522,0.1865671641791045,0.0932835820895522,0.1436567164179104,0.986695620259359,0.0,7.016393442622951,24.615691243821395,12.941513957014896,0.5257424554454977,1.004016064257028,82.3293172690763,81.32530120481927,23.41747748933856,0.7624165704569341,0.940226914619017,0.0,1.4820799070922002,0.910488160502616,0.6143313569974568,0.0,3.124240816090498,3.124240816090498,1.4843251891813558,32.12903417455009,15.09131540228706,0.4697095879166241,1.004016064257028,82.3293172690763,81.32530120481927,31.8210526858539,428,0.0001406614570392,1.9953379953379955,0.7128371299750312,0.3572513186440285,1,4,3,2.0,996987.951807229,965765.6731343044,3792.686113996844,0.0349650349650349,False,252.84574093312293,231.0246334007452,0.9136979430547362,24,0.2429906542056074,0.3934426229508196,0.0560747663551401,0.5490654205607477,0.2079439252336448,13.5,10.242883708539637,0.7587321265584914,72.425472793187,51.56501970038836,0.7119735324011448,0.8519358809476482,246.40200469605185,245.55006881510417,60.24925032087131,68858.4,66198.4,65786.8,65857.5,65539.3,65565.8,65565.4,65502.7
X-n439-k37,438,37,12,493.4876261634381,242.94962818301272,0.4923114892906154,1.0,1268.3351292146724,1267.3351292146724,499.16830828889766,0.0599091161101657,-0.7948250110036197,0.4919803976886827,2.089798647900275e-05,13,101.24,1,494.47657932208233,243.4365011853835,0.4923114892906154,1.002004008016032,1270.8768829806336,1269.8748789726176,500.1686455800578,0.059909116110165,-0.7948250110036197,373.1914090245797,116.64810598060204,0.3125691083979888,5.01002004008016,657.5650825460427,652.5550625059626,374.42377240264807,-0.1088046614340339,-0.2071711841062922,501.002004008016,501.002004008016,153.194786282702,45.86884503434388,0.2994151834234006,370.71106655368686,118.7886624991789,0.3204346274404402,41.477477792831,670.9630208636512,629.4855430708202,370.4168871934299,-0.020011884858499,-0.3974569446418541,472.1154638043211,478.4912290334095,36.62194963265952,0.0833333333333333,0.0,0.0,0.0833333333333333,0.0833333333333333,0.0,0.0833333333333333,0.9864864864864864,0.0,11.83783783783784,22.243743742820534,14.630313459013609,0.6577271177085797,1.002004008016032,82.18876414593137,81.18676013791534,18.90577381173668,1.0729809564929873,1.112329322356949,0.002283105022831,1.5216031499261984,0.8926330036996611,0.5866398237562508,0.0,3.1379094289932663,3.1379094289932663,1.5437758776076318,29.05954369395816,17.42210720109499,0.5995313410484576,1.002004008016032,82.18876414593137,81.18676013791534,26.17701116102976,438,0.0001340183038137,1.995444191343964,0.668168012478195,0.3348467551117895,1,4,3,2.0,979978.9960682888,920676.5233874564,3642.817071841018,0.0387243735763098,False,214.28335716711877,176.63215200032815,0.8242924431250787,15,0.2694063926940639,0.4054054054054054,0.0342465753424657,0.6301369863013698,0.1004566210045662,21.33333333333333,32.24420705939114,1.5114472059089596,83.52974432333293,55.71410310806097,0.6669971704019446,4.2677651786957815,272.1586728047065,267.8909076260108,70.00370496889187,37655.3,36590.1,36448.5,36483.8,36457.7,36397.3,36426.4,36395.5
