instance,feat_n,feat_dist_mean,feat_dist_sd,feat_dist_CV,feat_dist_min,feat_dist_max,feat_dist_range,feat_dist_median,feat_dist_skew,feat_dist_kurt,feat_dist_lt_mean,feat_dist_distinct,feat_dist_mode_freq,feat_dist_mode_value,feat_dist_mode_quantity,feat_norm_dist_mean,feat_norm_dist_sd,feat_norm_dist_CV,feat_norm_dist_min,feat_norm_dist_max,feat_norm_dist_range,feat_norm_dist_median,feat_norm_dist_skew,feat_norm_dist_kurt,feat_dist_centroid_mean,feat_dist_centroid_sd,feat_dist_centroid_CV,feat_dist_centroid_min,feat_dist_centroid_max,feat_dist_centroid_range,feat_dist_centroid_median,feat_dist_centroid_skew,feat_dist_centroid_kurt,feat_centroid_coord_X,feat_centroid_coord_Y,feat_nn_dist_mean,feat_nn_dist_sd,feat_nn_dist_CV,feat_nn_dist_min,feat_nn_dist_max,feat_nn_dist_range,feat_nn_dist_median,feat_nn_angle_mean,feat_nn_angle_sd,feat_nn_angle_CV,feat_nn_angle_min,feat_nn_angle_max,feat_nn_angle_range,feat_nn_angle_median,feat_mst_dists_mean,feat_mst_dists_sd,feat_mst_dists_CV,feat_mst_dists_min,feat_mst_dists_max,feat_mst_dists_range,feat_mst_dists_median,feat_mst_dist_len,feat_mst_dist_sum,feat_mst_degree_mean,feat_mst_degree_sd,feat_mst_degree_CV,feat_mst_degree_min,feat_mst_degree_max,feat_mst_degree_range,feat_mst_degree_median,feat_rect_area,feat_chull_area,feat_chull_perimeter,feat_chull_points_frac,feat_chull_edges_mean,feat_chull_edges_sd,feat_chull_edges_CV,feat_cluster_count,feat_cluster_outlier_prop,feat_cluster_count_rel_nodes,feat_cluster_core_prop,feat_cluster_edge_prop,feat_cluster_size_mean,feat_cluster_size_sd,feat_cluster_size_CV,feat_cluster_centroid_dist_mean,feat_cluster_centroid_dist_sd,feat_cluster_centroid_dist_CV,feat_cluster_centroid_dist_min,feat_cluster_centroid_dist_max,feat_cluster_centroid_dist_range,feat_cluster_centroid_dist_median,perf_LKH,perf_MAOS,CLASS
portcgen4722,4722,518628.8724843117,254251.54635374263,0.4902379328320824,83.16850365372699,1249453.8171121012,1249370.6486084475,526217.3125577475,0.017795099748282,-0.7362240918929732,0.4897716298256258,1.795080760683423e-07,6,511104.315,2,197.0860075145068,96.61903691404017,0.4902379328320829,0.0316051596926172,474.8094011982213,474.7777960385287,199.9697176908656,0.017795099748279,-0.7362240918929768,146.14344754445196,52.21165129760697,0.3572630328275643,6.199326481854497,255.14423811945363,248.94491163759915,162.19932527989204,-0.5658229586700855,-0.5250221801917436,194.75424596106487,198.7199207193021,1.1918804366762636,1.008456657117821,0.8461055539514122,0.0316051596926172,11.493420060815524,11.461814901122906,0.9314585232869192,1.4971220702539887,0.912359969101082,0.6094092039844813,0.000385844703276,3.140982396335346,3.14059655163207,1.4591777652351277,1.6054127659515849,2.182208880909182,1.3592821280549054,0.0316051596926172,52.113554637118185,52.08194947742557,1.2546140847400435,4721,1.7249990612528862e-06,1.9995764506565012,0.6646516274522372,0.3323962068237093,1,4,3,2.0,159399.7466844059,132826.60851193377,1341.4036535040325,0.0036001694197373,78.90609726494307,76.63233805146926,0.9711839858732436,31,0.0101651842439644,0.006565014824227,0.973104616687844,0.0167301990681914,150.7741935483871,81.08725275796132,0.5378059126009416,10.48486568904279,7.0525794570848666,0.6726437577979817,0.2357698419854235,46.27701758357573,46.04124774159031,9.055890393779212,23409558.0,23411924.9,LKH
portcgen4723,4723,518644.5177186913,254255.60668103647,0.4902309732288401,82.86132994346639,1249448.2226551047,1249365.3613251613,526243.5261407023,0.0176886766867371,-0.7362143095939886,0.4897533087493487,1.794320455405709e-07,5,532194.3966666666,27,197.093450879526,96.6213142417006,0.4902309732288399,0.0314886688378779,474.8108839202136,474.77939525137566,199.98119911938875,0.0176886766867299,-0.736214309593993,146.15218058183305,52.20336840170717,0.3571850121830898,6.184258832786795,255.1578577393419,248.9735989065551,162.20569857765133,-0.5659017997021224,-0.5240908658676133,194.7357341792717,198.68858236851804,1.1917971034120014,1.0082808217685353,0.8460171776571058,0.0314886688378779,11.496719000254997,11.465230331417118,0.931465602678234,1.497017152469251,0.912282550295039,0.6094001987821428,0.0004337965113131,3.141389392575937,3.140955596064624,1.458948994498109,1.605237505794355,2.18210978698697,1.359368803127453,0.0314886688378779,52.11675924636696,52.08527057752908,1.2545500355148982,4722,1.7243805444196069e-06,1.9995765403345327,0.6645812604669584,0.3323610009726223,1,4,3,2.0,159399.74235592064,132826.72709243395,1341.404924634537,0.0035994071564683,78.90617203732573,76.63324886714635,0.9711946085902609,31,0.0101630319712047,0.0065636248147363,0.973110311242854,0.0167266567859411,150.80645161290323,81.1424153650846,0.5380566580358551,10.48301417218546,7.052493029857185,0.6727543160791994,0.235751259040316,46.27636529311168,46.04061403407136,9.054723426735908,23506618.0,23414159.0,MAOS
portcgen4725,4725,518652.1270837664,254245.4152275016,0.4902041309597078,82.86132994346639,1249433.2229987322,1249350.3616687888,526261.6578219306,0.0176294080299428,-0.7361328113332619,0.4897316409528165,1.792801293255141e-07,5,542745.4970833333,24,197.0993386031392,96.6189099926852,0.4902041309597086,0.0314891474936456,474.8124012649923,474.7809121174986,199.99112945340664,0.0176294080299529,-0.736132811333261,146.15954520291476,52.19165662395374,0.3570868844145317,6.165949081111233,255.1755518408053,249.00960275969408,162.21028557611814,-0.5656610328237976,-0.5231580124227504,194.71222997536063,198.648358422617,1.1911524633671169,1.0075870203757145,0.8458925715751747,0.0314891474936456,11.50284275001486,11.471353602521214,0.9314254961000504,1.4974826212382024,0.9118094261216428,0.6088948300232745,0.0003131803797379,3.141097324191054,3.140784143811316,1.4577113876682215,1.6045420626423132,2.1818324497560964,1.3597851378000765,0.0314891474936456,52.12245881517116,52.09096966767751,1.254274931565896,4724,1.722852624152759e-06,1.99957671957672,0.664759041110721,0.3324498803183908,1,4,3,2.0,159399.7336978969,132826.93276255086,1341.4075241961625,0.0035978835978835,78.90632495271542,76.63504310123241,0.971215465264108,31,0.0101587301587301,0.0065608465608465,0.9731216931216932,0.0167195767195766,150.8709677419355,81.14850660899391,0.5378669456657711,10.482272715524983,7.050942744992173,0.6726540070407853,0.2353599758095152,46.274383184853065,46.03902320904355,9.068380086250318,23412416.0,23414316.2,ANY
portcgen4731,4731,518544.4954447716,254194.977580643,0.490208612401935,81.9084855189009,1249389.0280729218,1249307.1195874028,526095.4643988104,0.0181674905412623,-0.7359878951499517,0.489811459766266,1.788255364654328e-07,5,580507.1684000001,25,197.06704852137213,96.60396440580644,0.4902086124019341,0.0311284058202571,474.81635689938537,474.7852284935651,199.9367100033103,0.0181674905412612,-0.7359878951499454,146.1206921697698,52.22571557841903,0.3574149205215971,6.115560744243236,255.17065035033684,249.0550896060936,162.20244090707052,-0.5669377352077415,-0.5195351853749743,194.6509629690074,198.60841788601616,1.1902602560460334,1.0076003888311067,0.8465378758241405,0.0311284058202571,11.521559847383983,11.490431441563729,0.9302680897779864,1.497369982930669,0.9123891962992712,0.6093278259215087,0.0002297706829179,3.14122924143457,3.140999470751652,1.4588395931507685,1.6034030098827496,2.1814392299437797,1.3605058843586049,0.0311284058202571,52.13995082747835,52.1088224216581,1.2534558366980662,4730,1.7197280772277582e-06,1.999577256393997,0.665291196975386,0.3327159252527009,1,4,3,2.0,159399.2533233084,132827.07426658136,1341.4119164390663,0.0035933206510251,78.90658331994507,76.64006206225936,0.9712758915375214,31,0.010145846544071,0.0065525258930458,0.9733671528218136,0.0164870006341154,151.06451612903226,81.0455608558747,0.5364963456186452,10.475227147080936,7.048632990821008,0.6728859328635375,0.2355539828413083,46.26865064005281,46.0330966572115,9.067582329262876,23427473.0,23429705.8,ANY
portcgen4735,4735,518565.0812076173,254209.5839329863,0.4902173191858415,76.53757247260981,1249359.8328039844,1249283.2952315118,526174.5500240391,0.0177841057041616,-0.7360846049452601,0.4897310196339181,1.785234344588254e-07,6,624688.63,1,197.0806765299596,96.6123609118489,0.490217319185842,0.0290881069888768,474.8192464193052,474.7901583123163,199.9726554092195,0.0177841057041647,-0.7360846049452623,146.13721719661282,52.21298934919486,0.3572874203492432,6.204813651903343,255.23346713196727,249.02865348006392,162.26225938740686,-0.5669820413637807,-0.5197650554571664,194.7348811648067,198.598223102882,1.1892358608989086,1.007160767180672,0.8468974072303778,0.0290881069888768,11.533803063942912,11.504714956954036,0.929986237339128,1.4977389207149991,0.9128991393563536,0.609518205563189,0.0004577184091725,3.141212974379925,3.140755255970753,1.460931425700979,1.6018344357502106,2.180982213609861,1.3615528327610271,0.0290881069888768,52.15179363438271,52.12270552739383,1.252850427343755,4734,1.7164754976050703e-06,1.9995776135163676,0.6646924728543858,0.3324164405329021,1,4,3,2.0,159399.08470508974,132827.3199345169,1341.4158392255115,0.0035902851108764,78.90681407208888,76.64351427999901,0.9713168017400612,31,0.0101372756071805,0.0065469904963041,0.973389651531151,0.0164730728616684,151.19354838709677,81.31397505362686,0.5378137884920915,10.47842928961631,7.048503470185867,0.6726679424339527,0.2352565664559628,46.306062502408615,46.07080593595265,9.066589369972576,23425495.0,23430295.9,LKH
portcgen4744,4744,518588.45817571593,254215.22344242007,0.4902060958639443,67.80117993073571,1249294.2397241732,1249226.4385442424,526128.11357121,0.0183433890726631,-0.7355154957426415,0.4898227786327748,1.7784649766447534e-07,5,553252.7292857143,28,197.1026700008329,96.62093034546768,0.4902060958639444,0.0257695546109257,474.8258978468442,474.8001282922333,199.96830687706748,0.0183433890726587,-0.7355154957426544,146.1433391469645,52.245365116036666,0.3574939878956628,6.160374577792285,255.1401365593469,248.97976198155465,162.20099760619755,-0.565891704545728,-0.5221956747863334,194.68636375277717,198.6848563619102,1.1866198621377713,1.0056579112779442,0.8474979590061702,0.0257695546109257,11.561489291343952,11.535719736733029,0.929246864187114,1.497537508497027,0.9130589793863588,0.6097069183280303,0.0001529086772399,3.141350822174081,3.141197913496841,1.4617428162928836,1.5988651115598818,2.180326333957742,1.36367121791192,0.0257695546109257,52.17868857099505,52.152919016384125,1.248641865345392,4743,1.7098527587212194e-06,1.9995784148397977,0.6646962239685336,0.332418183270791,1,4,3,2.0,159398.59123014228,132827.79731262306,1341.424194540149,0.00358347386172,78.90730556118525,76.6513003160799,0.9714094249060876,31,0.0101180438448566,0.0065345699831365,0.9736509274873524,0.0162310286677908,151.48387096774192,81.2776487816129,0.5365432521784498,10.471348441288532,7.044483168205776,0.6727388748166736,0.2222995931418835,46.29769844139295,46.07539884825107,9.059282541766242,23426867.0,23430024.4,LKH
portcgen4745,4745,518541.0380829874,254201.9840615285,0.4902253927698697,66.85057965343307,1249287.2466562684,1249220.396076615,526087.5937298845,0.0185009925897213,-0.7353649053814371,0.4898184028366646,1.77771520220266e-07,5,542164.2005263158,19,197.0859576756674,96.61654101097989,0.4902253927698692,0.025408423913522,474.8263981757284,474.8009897518149,199.95423624493907,0.0185009925897149,-0.7353649053814304,146.12765238192702,52.25367758098093,0.3575892497363054,6.1680059969784855,255.13470043969053,248.96669444271205,162.18908446214084,-0.5654030853486802,-0.5238088815410737,194.69358169409725,198.6981626543696,1.1866457483500192,1.005510349632357,0.8473551192767316,0.025408423913522,11.564669364120023,11.539260940206502,0.9295137526942816,1.4979583025041086,0.9132346538624388,0.6096529204690155,0.000114545502394,3.141411486018771,3.1412969405163773,1.4622303016344036,1.5987308226847463,2.1801946525688445,1.363703396240054,0.025408423913522,52.18149015028091,52.15608172636738,1.2486098212028898,4744,1.7094937055703503e-06,1.9995785036880929,0.6649431957179396,0.3325416804048928,1,4,3,2.0,159398.43560041976,132827.82319130545,1341.424829229153,0.0035827186512118,78.90734289583254,76.65206839338266,0.97141869920234,31,0.0101159114857744,0.0065331928345626,0.9736564805057956,0.0162276080084299,151.51612903225808,81.37681011028441,0.5370834816731566,10.474974975902327,7.048877235227222,0.6729254486471957,0.2222889584598261,46.22501292036546,46.00272396190563,9.059456347766888,23431245.0,23433595.4,LKH
portcgen4750,4750,518555.2519316678,254194.3741604094,0.4901972802580074,68.9492567037528,1249250.848845419,1249181.8995887153,526107.4827604145,0.0182310512846039,-0.7351708200674798,0.4898060390667977,1.7739734326190787e-07,5,534180.5230769231,26,197.0986640459329,96.61722905780309,0.4901972802580077,0.0262070557238528,474.8301602355122,474.8039531797884,199.9692060014289,0.0182310512846144,-0.7351708200674696,146.14680596610322,52.22474822245072,0.3573444378562987,6.213789913752358,255.2179020883669,249.00411217461456,162.2563341068037,-0.5650286749612179,-0.5222840862794116,194.7275884743476,198.62182105465743,1.185259877802054,1.004576656710914,0.8475581393793579,0.0262070557238528,11.580227027022252,11.554019971298398,0.9286983660183348,1.4985937842876975,0.9122964108685722,0.6087683136242282,0.0003043906953767,3.141227649302744,3.140923258607367,1.4630533215537669,1.5971016641285574,2.179752315456442,1.36481750937615,0.0262070557238528,52.19632432314226,52.17011726741841,1.2477339407260863,4749,1.7058441318668714e-06,1.999578947368421,0.6652263813952023,0.3326832292721847,1,4,3,2.0,159398.11072038923,132828.04983078755,1341.4293927249394,0.003578947368421,78.90761133676114,76.65637694769384,0.9714699969885098,31,0.0101052631578947,0.0065263157894736,0.9736842105263158,0.0162105263157894,151.67741935483872,81.5330477610842,0.537542424626459,10.471154425179298,7.045886663416883,0.6728853741736538,0.2223519244591776,46.24871683426648,46.026364909807306,9.0591230559829,23431265.0,23435465.6,LKH
portcgen4753,4753,518479.7308733972,254177.3106132801,0.4902357710013264,72.78049189171504,1249228.6466456011,1249155.8661537094,526048.6963965341,0.0182908823190384,-0.7352477451050183,0.4897876364146623,1.7717340386252198e-07,6,660583.41,1,197.07426621589133,96.61285484286846,0.490235771001328,0.0276638818845046,474.83209894982144,474.80443506793694,199.95123177050084,0.0182908823190613,-0.7352477451050152,146.13030961389245,52.220867855044126,0.3573582235815611,6.222816545165959,255.21597107440957,248.9931545292436,162.24636807338985,-0.5643097112993074,-0.5230545176537063,194.7338682949752,198.6313128145632,1.184276120398272,1.004211915608195,0.8479542045232479,0.0276638818845046,11.589178981951182,11.561515100066677,0.928424987922312,1.4978475272082097,0.9124637609530376,0.609183341013187,0.0002975791367787,3.1412175123395283,3.140919933202749,1.4622260624115484,1.5961307938932996,2.179573509740397,1.365535655398238,0.0276638818845046,52.20518453917663,52.17752065729212,1.247326173401279,4752,1.7039419595556485e-06,1.9995792131285504,0.6656488553095009,0.3328944664652838,1,4,3,2.0,159397.9463805097,132828.18062470504,1341.432060337859,0.0035766884073216,78.9077682551682,76.65900115405023,0.9715013217222668,31,0.0100988849147906,0.0065221965074689,0.9737008205343992,0.01620029455081,151.7741935483871,81.63281664491245,0.5378570278410809,10.46991889563058,7.046513305548913,0.6730246314027933,0.2224205364117873,46.29938295926137,46.07696242284958,9.05619940428022,23431672.0,23434977.4,LKH
portcgen4755,4755,518445.7031400112,254171.7171592808,0.4902571583096703,74.54528824815154,1249215.2550801644,1249140.7097919162,525983.7598595606,0.0184134442422437,-0.7351857517587943,0.4898307921635924,1.770243464239002e-07,6,419604.23,1,197.06432843440476,96.61219766245488,0.4902571583096706,0.0283351121970893,474.8342281967066,474.8058930845095,199.9295891090356,0.0184134442422397,-0.7351857517588005,146.1138905960655,52.24746918721457,0.3575804393002829,6.245350743330767,255.2062635688672,248.96091282553644,162.23462550023828,-0.5651361041296707,-0.5232940966578692,194.75654047250785,198.6637165280405,1.184397067759274,1.0039810272272012,0.8476726720766062,0.0283351121970893,11.595313729342822,11.566978617145732,0.9289635395195124,1.4977612529941189,0.9128916611798488,0.6095041244757274,0.0002207614055934,3.141243480569156,3.141022719163562,1.461992582740647,1.595820664054294,2.179286783829306,1.3656213589142754,0.0283351121970893,52.21088813748651,52.18255302528942,1.2474103805965635,4754,1.7029801135280935e-06,1.999579390115668,0.6658247826369564,0.3329824191668834,1,4,3,2.0,159398.08932428685,132828.49738261584,1341.4348531709802,0.0035751840168243,78.90793253946946,76.66068180742407,0.9715205979966424,32,0.0094637223974763,0.0067297581493165,0.9737118822292324,0.0168243953732912,147.1875,84.42135300828814,0.5735633325403865,10.46321559814666,7.046317790154752,0.6734371211277401,0.2220810199789989,46.29756169033427,46.07548067035527,9.051962255215454,23437862.0,23439871.8,ANY
portcgen4756,4756,518471.95673182514,254181.4879106886,0.4902511787000307,77.31752712031083,1249207.4579684513,1249130.140441331,526024.5073473288,0.0183204418560976,-0.7351900501122643,0.4898118005226215,1.7694988823402686e-07,6,839721.16,1,197.0756185009564,96.61655426313148,0.4902511787000309,0.0293890523496165,474.8344229974985,474.8050339451488,199.94640748864333,0.0183204418561013,-0.7351900501122688,146.12550253203403,52.24031894721927,0.3575030918081325,6.231130337985961,255.22229380763144,248.99116346964544,162.26297458624467,-0.5652096529171227,-0.5224853786927457,194.73848806738164,198.62892431478488,1.1841045436916715,1.00388088125115,0.8477975079137522,0.0293890523496165,11.598608227885151,11.569219175535537,0.9284982999890804,1.498327996275271,0.9126688294933036,0.609124859017604,0.0003941544088964,3.141049112112396,3.1406549577035,1.4628010243096874,1.5954336339550386,2.179260905528268,1.3659364195086805,0.0293890523496165,52.213690418858015,52.1843013665084,1.2471754506590909,4755,1.7021117141580692e-06,1.9995794785534065,0.6654388825616966,0.3327894138237044,1,4,3,2.0,159397.9336776947,132828.41604133786,1341.4349801389717,0.003574432296047,78.90794000817482,76.66153280831887,0.9715312907722186,32,0.0094617325483599,0.0067283431455004,0.973717409587889,0.016820857863751,147.21875,84.47475006436835,0.5738042882742066,10.463484279210062,7.045307387394514,0.6733232639717214,0.2221412701730827,46.29667836583129,46.07453709565821,9.053356541787222,23436865.0,23440772.3,LKH
portcgen4759,4759,518528.8742137429,254212.02062363105,0.4902562485244404,80.05623023850174,1249185.2557683347,1249105.1995380963,526129.1287516783,0.0179776877019236,-0.7353990896946097,0.4897420257114512,1.7672679530786825e-07,6,466312.44,1,197.10174852537943,96.63036380966052,0.4902562485244421,0.0304307508126437,474.8368131232938,474.8063823724812,199.99073606910463,0.0179776877019428,-0.7353990896946172,146.15378359589528,52.22328066996099,0.3573173364731673,6.309985747880117,255.29506995864304,248.9850842107629,162.2998214067748,-0.5650902800730334,-0.5217006955846508,194.81111145220171,198.59602614308915,1.1835132892965647,1.003281461227191,0.8477145717759564,0.0304307508126437,11.607937385335765,11.577506634523122,0.9286160726429232,1.4994129425379068,0.912639486394853,0.6086645383026501,0.0001477941241856,3.1413588916226765,3.141211097498491,1.463949251741503,1.5942948052901644,2.1789960383248625,1.366745993962065,0.0304307508126437,52.222601415978986,52.19217066516634,1.2466413094846964,4758,1.6995990905236464e-06,1.999579743643623,0.6652291083904753,0.3326844605748499,1,4,3,2.0,159397.92062314143,132828.72173290627,1341.43846682776,0.0035721790292078,78.90814510751527,76.6640992122749,0.9715612894944778,32,0.0094557680184912,0.0067241017020382,0.9737339777264132,0.0168102542550955,147.3125,84.60808084190303,0.574344205969643,10.464022939113322,7.043354447919721,0.6731019693766598,0.2221377131135272,46.294033109505776,46.07189539639225,9.056556674755829,23438441.0,23440572.8,ANY
portcgen4761,4761,518581.0219421203,254232.45979621375,0.4902463627459724,74.73285756613352,1249171.0601582956,1249096.3273007297,526210.9933049653,0.0178278778751691,-0.7355557307952068,0.4897095463526869,1.7657830099890345e-07,5,578542.144090909,22,197.12438066320743,96.63951062868996,0.4902463627459724,0.0284076501830797,474.8381856588458,474.8097780086628,200.02470542585723,0.0178278778751753,-0.7355557307951921,146.1780105850941,52.206653998939096,0.3571443734250865,6.300723687002716,255.34055364798084,249.03982996097807,162.30407907897091,-0.5651599442579136,-0.5200837269728948,194.79286710750017,198.5239725772505,1.1828709123470789,1.00112368259305,0.8463507489643127,0.0284076501830797,11.613700321888365,11.585292671705282,0.9282544753554098,1.4994168811940702,0.91298508520892,0.6088934282785041,0.0004023771452666,3.1410505203315853,3.1406481431863185,1.4638473074684912,1.5936473964587905,2.1780905280084,1.3667330256669623,0.0284076501830797,52.22839229795576,52.19998464777269,1.2464890123665808,4760,1.698000452402187e-06,1.9995799201848352,0.6650893691088205,0.3326145468830981,1,4,3,2.0,159397.7606168539,132828.71639475264,1341.4399208077386,0.0035706784289014,78.90823063574933,76.66576950542311,0.971581403964338,32,0.0092417559336273,0.0067212770426381,0.973745011552195,0.0170132325141776,147.40625,84.70126156638696,0.574611060022129,10.463082851507725,7.041579004612622,0.6729927598344435,0.2221971952465871,46.29215827499287,46.069961079746285,9.064495424286251,23438534.0,23441573.9,LKH
portcgen4762,4762,518595.1041797077,254235.71939904892,0.4902393357553741,72.89718787443039,1249164.661659943,1249091.7644720683,526232.4713969012,0.0177239759793035,-0.7355441610964655,0.4896968365165852,1.765041240188577e-07,5,553197.9874358975,39,197.1312323212014,96.64148438978413,0.4902393357553742,0.0277100812611159,474.83936338856927,474.8116533073082,200.0343904865611,0.0177239759793025,-0.7355441610964708,146.18621492960082,52.19845018890419,0.3570682106657012,6.286502700614582,255.35344098422263,249.06693828360804,162.30537859672808,-0.5652329069459674,-0.5191429549059698,194.77424285238587,198.49350029796992,1.182766067136896,1.0009379845706448,0.8462687697776115,0.0277100812611159,11.61689406177996,11.589183980518843,0.9290712223428428,1.4995247365314548,0.9129292832362476,0.6088124196923493,0.0003763577340163,3.1410505203315853,3.140674162597569,1.463991503303837,1.593394460319091,2.1780020236275788,1.3668944369189129,0.0277100812611159,52.23159950790755,52.203889426646434,1.2462145369604676,4761,1.6973155554657566e-06,1.999580008399832,0.6650195324830364,0.3325796065620898,1,4,3,2.0,159397.7562629287,132828.94386317255,1341.4416202601633,0.0035699286014279,78.90833060353901,76.66668596308456,0.97159178728901,32,0.0092398152036959,0.0067198656026879,0.9737505249895002,0.0170096598068038,147.4375,84.75550774875931,0.5748571954133739,10.46179066048428,7.041151571898232,0.6730350281710087,0.2222168661705111,46.291003248408494,46.06878638223798,9.058836821302112,23438751.0,23442814.5,LKH
portcgen4763,4763,518598.0686535,254234.3727549419,0.4902339366882755,70.2353187506115,1249156.8645486443,1249086.6292298937,526222.6146489716,0.0176695888954725,-0.735586983870653,0.4897106468708685,1.7642999376937477e-07,5,500348.29,15,197.1336705652599,96.64161537501708,0.4902339366882759,0.026698414486152,474.8395582336759,474.8128598191897,200.03197433716463,0.0176695888954725,-0.7355869838706601,146.19166044275826,52.18793279680448,0.3569829676928719,6.2817611196594285,255.37206931532745,249.090308195668,162.3250825748857,-0.5651564470461999,-0.5181424195387399,194.76471027258043,198.461958580214,1.1829114856864502,1.000904109538815,0.8461360986430736,0.026698414486152,11.620189901516806,11.593491487030654,0.9297572231842438,1.5006522452044893,0.912744821945406,0.6082320703295447,0.0003379163898861,3.141230720341553,3.1408928039516666,1.464496991561973,1.593088214537919,2.177560883772116,1.366880291938965,0.026698414486152,52.2344022330267,52.207703818540544,1.2461353410426093,4762,1.696612135228633e-06,1.999580096577787,0.6646339021213689,0.3323867362247039,1,4,3,2.0,159397.60060544446,132828.80273073638,1341.4416107382897,0.0035691790888095,78.9083300434288,76.66749114100176,0.9716019981516052,32,0.0092378752886836,0.0067184547554062,0.9737560361116944,0.0170060885996221,147.46875,84.73376849543222,0.5745879618253509,10.461282432273764,7.040346763213687,0.6729907933174369,0.2221902885042509,46.2901246724938,46.067934383989545,9.059638240210957,23439149.0,23443549.3,LKH
portcgen4775,4775,518523.61449005466,254210.27612041705,0.4902578571477824,53.225933528685054,1249069.873320544,1249016.6473870154,526162.4083303558,0.0176327950888256,-0.7353514964486481,0.4896855136915152,1.755440615155544e-07,5,504030.0564705883,34,197.12279011657847,96.64099667754562,0.4902578571477813,0.0202344584326258,474.84845742590426,474.8282229674716,200.02676654667084,0.0176327950888217,-0.7353514964486307,146.1853560135756,52.18459684395469,0.3569755430161453,6.328586610898861,255.44413779975145,249.11555118885255,162.37691725042637,-0.563928016374483,-0.5206884162472152,194.79009910707356,198.3976807005369,1.180664413417438,1.001329622824958,0.8481068891765826,0.0202344584326258,11.656884517270028,11.636650058837402,0.9265306749408548,1.5004226400884604,0.9125222254523898,0.6081767903732712,0.000146514128381,3.141360920658001,3.14121440652962,1.4643084685041927,1.590591715611173,2.17471625990212,1.367237260547721,0.0202344584326258,52.26933277356123,52.249098315128606,1.2443212424656984,4774,1.6897897374231284e-06,1.9995811518324609,0.6647440419591132,0.332441642265895,1,4,3,2.0,159397.09415295327,132829.6288436728,1341.4534494149043,0.0035602094240837,78.90902643617085,76.67773320798956,0.9717232193963744,32,0.0094240837696335,0.0067015706806282,0.9738219895287958,0.0167539267015706,147.8125,85.02956746773442,0.5752528877309728,10.462543251171956,7.044876713741636,0.6733426610162407,0.2217039683952661,46.15642729430517,45.9347233259099,9.05784951671933,23463213.0,23467197.5,LKH
portcgen4787,4787,518752.0481118734,254318.2396945431,0.4902500927373633,64.03124237432849,1248983.6861424572,1248919.6549000829,526412.0554594091,0.017703734984667,-0.7352006867592533,0.4896625083347852,1.7466478552692657e-07,6,416585.075,2,197.22687677954863,96.69049463147444,0.4902500927373643,0.0243443510165759,474.8572125412824,474.8328681902658,200.13917241435507,0.0177037349846811,-0.735200686759252,146.27135216378335,52.18618009045251,0.3567764932672425,6.36206983798738,255.4590219846628,249.09695214667545,162.46058026580187,-0.5640881251428035,-0.5176904984614197,194.8096923526044,198.40225537136465,1.177491385030879,0.99824650762301,0.8477739372987697,0.0243443510165759,11.693593127126835,11.669248776110262,0.9247315903873468,1.5027044561185792,0.9117052193996248,0.606709599939911,0.000131624222525,3.14138447947592,3.141252855253395,1.4676758687462654,1.5875876028709286,2.1735606280558843,1.369096498439082,0.0243443510165759,52.304140907740816,52.27979655672424,1.2423446946642196,4786,1.6814827092785332e-06,1.9995822017965323,0.6639103328787037,0.3320245260646003,1,4,3,2.0,159396.58815908365,132830.28433550996,1341.4648170011178,0.0035512847294756,78.90969511771281,76.68793930562383,0.9718443239607668,32,0.0094004595780238,0.0066847712554836,0.9740965113850012,0.0165030290369751,148.1875,85.12323327828895,0.574429241861081,10.460058032403364,7.039001218521167,0.6729409336655319,0.2215401207008425,46.14530318677463,45.92376306607378,9.063989646670215,23475224.0,23479414.3,LKH
portcgen4790,4790,518720.41413793387,254310.68416194184,0.4902654247463598,71.5122367151245,1248963.092037951,1248891.5798012365,526377.2818207485,0.0177907465663263,-0.7351095778758303,0.4896604112075972,1.7444599875829337e-07,5,531560.2403225807,31,197.219161153093,96.6897358108421,0.4902654247463606,0.0271891812096448,474.85976377517113,474.8325745939615,200.1303267450133,0.0177907465663303,-0.7351095778758334,146.2666564700574,52.18409223445738,0.3567736727826284,6.351964556297699,255.49011435406075,249.13814979776305,162.47988664802287,-0.5637558230278867,-0.5174403207661142,194.7893211434977,198.34785089281036,1.1785215788864876,1.0043169353276074,0.8521837472645385,0.0271891812096448,11.702927002708437,11.675737821498792,0.924531190589859,1.5025845139210965,0.9119698302617608,0.6069341336960231,0.0002076818284992,3.1412641763393445,3.141056494510845,1.4667760453680376,1.588225165882963,2.1761107270365647,1.3701525286099914,0.0271891812096448,52.31300837356731,52.285819192357664,1.2413986135363224,4789,1.6811703166111108e-06,1.9995824634655528,0.6637023952831408,0.3319204921075636,1,4,3,2.0,159396.2718197067,132830.4838765079,1341.467596947817,0.0035490605427974,78.90985864398921,76.69044636944163,0.9718740812277878,32,0.0096033402922755,0.0066805845511482,0.9739039665970772,0.0164926931106471,148.25,85.12674374131787,0.574210750363021,10.45630735854424,7.038780700846545,0.6731612279066085,0.2215195115793199,46.142631098565225,45.92111158698591,9.049693298300204,23499501.0,23503295.4,LKH
